Order_ID,Order_Date,Year,Region,Category,Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount,Shipping_Cost_INR,Customer_Rating,Returned,Sales_INR
ORD100396,2019-04-04 09:54:18,2019,South,Sports,Mobile App,Corporate,Net Banking,3,1933.82,0.047,153.43,3.2,0,5912.27
ORD100397,2025-07-30 16:31:34,2025,West,Home & Kitchen,Mobile App,Corporate,Debit Card,2,2226.0,0.135,118.36,4.5,0,4294.93
ORD100398,2019-07-09 22:48:24,2019,North,Beauty,Website,Corporate,UPI,5,700.22,0.061,192.1,3.8,0,4337.82
ORD100399,2025-03-19 16:47:12,2025,Central,Books,Website,Consumer,COD,3,693.75,0.263,146.1,2.7,0,1769.28
ORD100400,2019-01-08 20:48:29,2019,South,Beauty,Mobile App,Corporate,Debit Card,5,886.94,0.207,244.69,4.1,0,4579.18
ORD100401,2024-06-09 22:17:34,2024,North,Clothing,Website,Corporate,Net Banking,7,1440.91,0.102,42.13,4.3,0,9008.74
ORD100402,2021-04-19 09:37:26,2021,South,Home & Kitchen,Website,Consumer,UPI,6,1740.33,0.158,37.54,4.6,0,8343.13
ORD100403,2022-08-16 03:25:42,2022,Central,Sports,Mobile App,Corporate,Credit Card,7,1796.28,0.201,155.09,4.0,0,10833.87
ORD100404,2020-12-22 08:33:28,2020,South,Home & Kitchen,Marketplace,Corporate,Net Banking,1,1920.16,0.235,74.72,3.8,0,1691.73
ORD100405,2022-06-07 23:51:07,2022,East,Books,Mobile App,Consumer,Net Banking,4,668.28,0.024,162.95,5.0,0,2842.65
ORD100406,2022-02-28 04:37:07,2022,Central,Books,Website,Corporate,UPI,2,471.12,0.007,201.91,4.0,0,1180.44
ORD100407,2022-09-16 00:43:05,2022,North,Electronics,Marketplace,Home Office,Net Banking,7,1873.83,0.034,60.38,4.5,0,12360.42
ORD100408,2021-10-02 05:32:23,2021,West,Sports,Mobile App,Consumer,COD,5,1488.31,0.118,126.93,3.6,0,6516.01
ORD100409,2022-10-03 11:13:41,2022,South,Home & Kitchen,Marketplace,Home Office,Net Banking,3,1354.7,0.14,181.51,4.4,0,3623.75
ORD100410,2024-10-10 20:55:01,2024,West,Beauty,Website,Corporate,Credit Card,4,1017.96,0.041,213.45,3.1,0,4843.93
ORD100411,2022-01-15 17:50:16,2022,North,Clothing,Mobile App,Home Office,COD,5,1186.68,0.123,139.2,3.7,0,4883.87
ORD100412,2021-07-12 16:12:09,2021,North,Home & Kitchen,Website,Consumer,Net Banking,4,1901.73,0.132,75.35,3.2,0,6863.25
ORD100413,2019-12-03 18:22:06,2019,West,Clothing,Mobile App,Home Office,UPI,4,1025.05,0.033,158.88,3.6,0,4762.24
ORD100414,2021-07-08 10:31:57,2021,Central,Electronics,Website,Corporate,UPI,1,1856.48,0.275,129.99,4.8,0,1570.66
ORD100415,2019-11-18 04:43:24,2019,Central,Sports,Marketplace,Home Office,COD,4,1638.86,0.18,199.82,3.6,0,5339.39
ORD100416,2020-04-11 11:26:55,2020,West,Electronics,Website,Home Office,Credit Card,3,2019.85,0.117,152.23,4.5,0,5909.68
ORD100417,2025-08-30 22:48:23,2025,East,Home & Kitchen,Mobile App,Consumer,UPI,6,1562.57,0.152,91.47,5.0,0,7705.0
ORD100418,2019-08-17 13:02:35,2019,North,Clothing,Website,Consumer,Debit Card,7,1138.63,0.094,195.97,4.0,0,7403.66
ORD100419,2022-05-17 01:41:41,2022,South,Electronics,Marketplace,Consumer,Debit Card,6,1909.93,0.256,143.9,4.6,0,7948.62
ORD100420,2024-11-02 11:19:11,2024,West,Home & Kitchen,Mobile App,Corporate,Debit Card,1,1966.62,0.173,69.06,4.3,0,1619.43
ORD100421,2025-09-02 09:26:22,2025,South,Books,Marketplace,Home Office,Net Banking,6,463.23,0.148,153.88,4.1,1,2491.23
ORD100422,2020-01-11 00:00:55,2020,East,Books,Mobile App,Corporate,COD,3,522.22,0.273,238.63,4.5,0,1390.92
ORD100423,2020-02-23 02:27:35,2020,North,Home & Kitchen,Mobile App,Consumer,Net Banking,3,2031.01,0.251,185.21,5.0,0,4934.23
ORD100424,2021-08-10 08:34:59,2021,East,Beauty,Website,Consumer,UPI,7,929.27,0.244,95.74,3.6,0,5460.63
ORD100425,2022-11-18 02:07:44,2022,South,Books,Mobile App,Corporate,UPI,7,593.18,0.068,186.39,3.4,0,5231.86
ORD100426,2025-09-19 06:26:17,2025,North,Clothing,Mobile App,Home Office,UPI,1,1154.4,0.046,92.17,3.3,0,1250.5
ORD100427,2020-06-14 22:12:25,2020,North,Books,Website,Consumer,Credit Card,3,694.65,0.207,149.39,4.6,0,1948.88
ORD100428,2020-02-25 04:39:09,2020,East,Electronics,Mobile App,Corporate,Credit Card,6,2150.79,0.141,145.85,4.7,0,13017.33
ORD100429,2020-10-09 03:21:23,2020,South,Clothing,Website,Corporate,COD,4,1180.18,0.205,84.43,3.7,0,4017.37
ORD100430,2025-02-12 18:15:04,2025,North,Home & Kitchen,Website,Consumer,Credit Card,2,2245.28,0.228,106.53,2.6,0,3023.03
ORD100431,2019-03-18 19:40:05,2019,East,Electronics,Website,Home Office,UPI,4,2442.9,0.089,237.28,3.6,0,10328.4
ORD100432,2021-08-29 14:54:38,2021,North,Sports,Mobile App,Home Office,COD,7,1631.51,0.085,85.13,4.4,0,10036.78
ORD100433,2019-11-01 01:04:18,2019,North,Books,Website,Corporate,Credit Card,2,680.74,0.147,206.23,4.0,0,1640.35
ORD100434,2020-02-06 11:28:49,2020,North,Home & Kitchen,Website,Home Office,COD,6,1407.95,0.082,176.82,4.1,0,8272.47
ORD100435,2025-06-01 11:08:55,2025,East,Books,Mobile App,Home Office,Net Banking,6,665.9,0.2,147.18,3.7,0,3205.72
ORD100436,2019-01-05 05:55:38,2019,Central,Sports,Website,Home Office,COD,7,1684.24,0.224,60.25,4.7,0,9438.89
ORD100437,2021-04-01 20:07:11,2021,South,Sports,Website,Consumer,COD,3,1421.99,0.142,75.01,4.2,0,4372.57
ORD100438,2025-05-28 19:47:55,2025,South,Sports,Mobile App,Consumer,UPI,2,1336.49,0.217,69.38,4.4,1,2525.08
ORD100439,2023-04-04 09:04:42,2023,South,Beauty,Website,Corporate,Net Banking,4,726.88,0.153,159.09,4.1,0,2715.36
ORD100440,2019-07-03 09:45:04,2019,South,Electronics,Marketplace,Consumer,Debit Card,4,2788.7,0.214,244.14,4.3,0,8498.52
ORD100441,2022-04-03 13:49:36,2022,West,Books,Mobile App,Consumer,Net Banking,3,455.43,0.067,222.99,4.3,0,1570.13
ORD100442,2025-10-17 17:42:36,2025,South,Beauty,Marketplace,Corporate,Net Banking,6,803.42,0.222,35.56,3.4,0,4034.66
ORD100443,2021-10-20 13:16:52,2021,West,Books,Marketplace,Corporate,Debit Card,6,621.56,0.215,90.22,4.2,0,3572.0
ORD100444,2022-09-13 04:21:29,2022,Central,Books,Marketplace,Consumer,Credit Card,2,627.32,0.08,64.6,4.5,0,1290.98
ORD100445,2022-09-21 12:01:13,2022,Central,Clothing,Mobile App,Consumer,COD,6,1089.95,0.167,244.65,4.8,0,5118.47
ORD100446,2023-08-16 02:28:06,2023,East,Home & Kitchen,Mobile App,Consumer,Net Banking,2,2155.99,0.257,81.83,4.3,0,3542.45
ORD100447,2020-04-23 13:59:08,2020,West,Clothing,Marketplace,Corporate,COD,3,1339.86,0.075,74.29,3.4,0,4037.1
ORD100448,2024-11-16 05:36:18,2024,Central,Electronics,Website,Home Office,Credit Card,1,2676.63,0.221,166.59,3.5,0,2258.37
ORD100449,2025-12-01 20:55:03,2025,West,Books,Marketplace,Corporate,COD,3,438.9,0.286,152.36,3.7,0,1203.39
ORD100450,2019-12-31 08:47:56,2019,South,Books,Website,Consumer,Credit Card,7,425.46,0.26,79.69,4.1,0,2502.54
ORD100451,2024-09-22 14:16:40,2024,North,Books,Website,Corporate,Debit Card,4,605.19,0.12,177.48,3.9,0,2687.33
ORD100452,2024-09-19 00:30:11,2024,North,Books,Website,Consumer,COD,5,457.88,0.182,51.34,3.3,0,1808.67
ORD100453,2024-03-10 13:36:28,2024,Central,Beauty,Website,Consumer,Credit Card,1,934.85,0.298,34.26,3.3,0,687.29
ORD100454,2021-08-05 23:03:28,2021,East,Beauty,Website,Consumer,Credit Card,5,681.98,0.171,48.13,2.6,0,2771.8
ORD100455,2022-04-13 03:34:13,2022,South,Books,Marketplace,Corporate,COD,3,648.43,0.035,110.27,2.0,0,1857.67
ORD100456,2024-11-15 00:35:00,2024,South,Beauty,Website,Corporate,COD,6,1120.27,0.014,244.5,3.9,0,7356.83
ORD100457,2024-10-19 06:32:06,2024,South,Beauty,Marketplace,Corporate,Credit Card,7,1090.25,0.237,150.39,5.0,0,7403.36
ORD100458,2025-06-11 05:19:35,2025,Central,Clothing,Mobile App,Corporate,Credit Card,4,1660.22,0.127,196.04,5.0,0,5809.91
ORD100459,2023-10-09 20:33:26,2023,West,Sports,Marketplace,Corporate,Credit Card,1,1870.05,0.074,100.73,3.4,0,1975.18
ORD100460,2021-05-22 14:02:53,2021,Central,Sports,Mobile App,Home Office,UPI,4,1491.31,0.104,188.25,4.1,0,5728.61
ORD100461,2022-11-30 04:33:39,2022,South,Sports,Website,Home Office,Debit Card,1,1453.64,0.227,242.56,3.0,0,1397.67
ORD100462,2019-05-09 01:44:41,2019,East,Home & Kitchen,Website,Consumer,Credit Card,4,2237.22,0.14,108.71,3.1,0,7203.64
ORD100463,2025-07-09 16:34:07,2025,North,Clothing,Mobile App,Home Office,COD,1,1637.76,0.261,249.79,3.2,0,1345.38
ORD100464,2021-05-25 04:24:40,2021,Central,Electronics,Marketplace,Consumer,UPI,5,2827.13,0.22,170.45,3.9,0,9961.45
ORD100465,2019-05-26 22:38:28,2019,East,Beauty,Website,Consumer,Net Banking,3,1055.32,0.292,194.69,3.9,1,2695.58
ORD100466,2024-07-23 15:10:19,2024,East,Sports,Mobile App,Corporate,Debit Card,2,1291.64,0.267,85.48,4.2,0,2048.09
ORD100467,2023-08-08 17:15:12,2023,East,Sports,Marketplace,Consumer,Net Banking,1,1904.59,0.076,171.48,4.4,0,1854.13
ORD100468,2023-05-11 15:26:42,2023,South,Books,Marketplace,Corporate,UPI,7,699.01,0.198,142.42,3.8,0,5131.48
ORD100469,2019-05-19 06:30:41,2019,Central,Home & Kitchen,Mobile App,Consumer,Debit Card,6,2009.47,0.006,240.41,4.0,0,11967.06
ORD100470,2024-04-03 03:26:31,2024,East,Sports,Website,Corporate,Net Banking,6,1832.26,0.297,229.03,3.3,0,8829.49
ORD100471,2023-06-17 23:36:02,2023,West,Sports,Website,Home Office,Credit Card,1,1587.97,0.078,117.27,3.1,0,1715.96
ORD100472,2024-07-21 12:46:08,2024,North,Clothing,Mobile App,Home Office,COD,3,1650.05,0.199,238.31,3.0,0,4726.74
ORD100473,2024-10-15 15:44:03,2024,South,Books,Mobile App,Consumer,Debit Card,7,440.92,0.255,224.66,4.4,0,2345.37
ORD100474,2020-06-25 18:08:37,2020,Central,Electronics,Website,Corporate,Credit Card,5,2695.4,0.048,159.88,3.8,0,13228.55
ORD100475,2020-06-22 09:28:57,2020,North,Beauty,Website,Corporate,UPI,1,702.47,0.254,48.07,2.8,0,632.83
ORD100476,2025-06-19 04:33:49,2025,North,Books,Mobile App,Corporate,UPI,1,515.08,0.004,65.37,4.0,0,749.91
ORD100477,2022-09-19 07:18:07,2022,Central,Beauty,Marketplace,Corporate,Debit Card,2,741.99,0.133,46.91,3.2,0,1352.46
ORD100478,2022-01-24 12:02:03,2022,South,Books,Website,Home Office,Debit Card,7,557.44,0.142,53.76,5.0,1,3267.4
ORD100479,2021-01-04 02:06:06,2021,South,Electronics,Mobile App,Corporate,COD,2,1931.02,0.112,244.93,3.6,0,4265.64
ORD100480,2023-06-22 07:39:11,2023,East,Beauty,Website,Consumer,Net Banking,7,1146.28,0.176,76.68,4.4,0,7019.96
ORD100481,2024-04-11 02:50:03,2024,North,Sports,Website,Home Office,UPI,5,1586.44,0.274,181.99,4.7,0,6264.06
ORD100482,2019-01-06 21:37:45,2019,North,Beauty,Mobile App,Home Office,Debit Card,7,1119.38,0.098,170.04,3.4,0,7017.63
ORD100483,2022-11-13 13:01:36,2022,North,Books,Website,Consumer,Debit Card,6,496.61,0.174,168.85,4.0,0,2518.12
ORD100484,2025-12-14 01:11:49,2025,North,Home & Kitchen,Website,Corporate,UPI,3,1375.72,0.263,75.47,4.4,0,3424.6
ORD100485,2020-12-18 07:35:05,2020,North,Sports,Marketplace,Home Office,Net Banking,6,1764.92,0.232,157.46,4.1,0,9127.37
ORD100486,2020-12-18 23:18:28,2020,West,Home & Kitchen,Website,Corporate,Debit Card,2,2045.35,0.012,167.62,4.2,0,4459.25
ORD100487,2025-02-22 12:02:19,2025,South,Books,Website,Corporate,UPI,3,577.51,0.283,155.49,3.1,0,1506.84
ORD100488,2019-06-08 15:11:57,2019,North,Electronics,Marketplace,Home Office,Debit Card,2,2636.56,0.014,70.96,4.4,0,4837.71
ORD100489,2021-10-13 01:32:17,2021,North,Clothing,Mobile App,Home Office,Net Banking,1,1575.66,0.177,189.07,3.7,0,1775.61
ORD100490,2024-08-01 09:06:39,2024,East,Electronics,Website,Corporate,Credit Card,1,2361.36,0.173,46.11,4.2,0,2185.52
ORD100491,2019-11-26 19:13:11,2019,Central,Sports,Mobile App,Consumer,Credit Card,2,1921.89,0.236,160.06,4.6,0,3498.26
ORD100492,2022-01-14 10:54:25,2022,South,Clothing,Mobile App,Corporate,UPI,1,1489.59,0.045,125.98,4.4,0,1743.48
ORD100493,2020-01-25 08:19:46,2020,North,Clothing,Website,Home Office,Credit Card,3,1458.97,0.054,85.06,4.2,0,4254.43
ORD100494,2024-07-06 04:42:27,2024,South,Books,Mobile App,Consumer,COD,1,521.83,0.226,207.63,4.4,0,559.65
ORD100495,2023-06-05 02:45:24,2023,East,Home & Kitchen,Mobile App,Corporate,Net Banking,1,1352.24,0.045,68.7,4.4,0,1264.8
ORD100496,2022-06-23 15:54:08,2022,North,Electronics,Website,Corporate,UPI,7,1941.54,0.141,235.26,5.0,0,14150.73
ORD100497,2021-10-01 07:44:16,2021,Central,Electronics,Marketplace,Consumer,Debit Card,1,2574.34,0.219,224.6,4.0,1,2249.12
ORD100498,2020-01-27 12:19:30,2020,West,Clothing,Mobile App,Corporate,UPI,1,1482.56,0.195,109.33,4.1,0,1487.46
ORD100499,2025-06-14 06:07:00,2025,South,Books,Marketplace,Home Office,Debit Card,1,512.63,0.063,97.13,4.6,0,519.77
ORD100500,2023-07-14 10:08:33,2023,Central,Beauty,Website,Consumer,UPI,1,984.66,0.091,60.25,3.7,0,886.29
ORD100501,2021-03-26 18:20:09,2021,South,Books,Website,Corporate,Net Banking,4,471.57,0.291,231.59,3.1,0,1838.5
ORD100502,2021-11-24 00:33:16,2021,North,Clothing,Marketplace,Home Office,Debit Card,6,1163.49,0.135,168.06,4.3,0,7070.62
ORD100503,2024-01-31 02:47:37,2024,Central,Home & Kitchen,Marketplace,Consumer,Net Banking,6,2287.93,0.013,36.99,3.9,0,12910.88
ORD100504,2024-01-14 04:58:38,2024,Central,Electronics,Website,Corporate,Debit Card,5,2149.95,0.066,142.42,3.2,0,11588.05
ORD100505,2022-03-24 13:41:00,2022,South,Home & Kitchen,Marketplace,Consumer,Credit Card,1,1592.54,0.103,48.88,4.3,0,1499.84
ORD100506,2021-02-13 05:07:20,2021,East,Beauty,Website,Corporate,Credit Card,6,916.12,0.3,156.23,4.9,1,4282.54
ORD100507,2023-08-14 20:03:09,2023,North,Sports,Mobile App,Corporate,Credit Card,1,1444.29,0.091,141.97,2.9,0,1876.16
ORD100508,2023-08-10 10:38:21,2023,West,Home & Kitchen,Website,Consumer,Debit Card,5,2072.23,0.008,48.23,4.7,0,9952.11
ORD100509,2023-03-13 19:42:43,2023,West,Sports,Mobile App,Consumer,Debit Card,3,1918.75,0.154,209.49,2.4,0,5806.76
ORD100510,2019-07-06 05:02:29,2019,West,Beauty,Marketplace,Corporate,Net Banking,7,967.91,0.025,87.71,3.7,0,7449.78
ORD100511,2022-04-23 10:27:36,2022,East,Clothing,Marketplace,Home Office,UPI,3,1397.67,0.082,149.13,5.0,1,3992.91
ORD100512,2023-04-19 04:15:21,2023,West,Books,Marketplace,Consumer,Credit Card,5,522.86,0.298,170.59,3.8,0,2226.0
ORD100513,2022-09-05 08:08:35,2022,East,Home & Kitchen,Website,Home Office,COD,4,1908.98,0.211,241.71,4.1,0,6411.91
ORD100514,2021-05-25 23:25:32,2021,Central,Electronics,Marketplace,Consumer,COD,4,2036.39,0.015,138.64,4.5,0,8099.04
ORD100515,2022-11-21 14:34:07,2022,North,Books,Mobile App,Corporate,COD,7,412.83,0.135,231.81,2.9,0,3406.59
ORD100516,2020-03-29 00:20:04,2020,East,Books,Mobile App,Corporate,Credit Card,5,674.49,0.051,108.07,4.0,0,4087.55
ORD100517,2019-08-20 19:37:10,2019,East,Electronics,Marketplace,Corporate,UPI,3,2169.63,0.037,218.64,4.0,0,7679.27
ORD100518,2023-09-30 05:00:07,2023,East,Books,Mobile App,Consumer,UPI,4,561.36,0.176,81.88,5.0,0,1384.43
ORD100519,2025-11-25 16:26:31,2025,North,Books,Mobile App,Home Office,UPI,5,437.76,0.152,185.65,3.2,0,2198.19
ORD100520,2024-12-02 09:29:16,2024,South,Sports,Mobile App,Consumer,COD,3,1815.62,0.223,49.49,3.8,1,4528.53
ORD100521,2023-01-31 20:09:06,2023,Central,Clothing,Mobile App,Home Office,COD,2,1096.79,0.268,246.93,3.4,0,1921.36
ORD100522,2019-04-13 21:19:31,2019,North,Beauty,Marketplace,Corporate,COD,4,878.26,0.074,239.87,3.3,0,3956.39
ORD100523,2025-11-30 06:05:47,2025,West,Beauty,Mobile App,Corporate,Net Banking,1,1090.93,0.277,127.29,4.7,0,1050.33
ORD100524,2022-02-23 06:16:03,2022,West,Beauty,Mobile App,Consumer,Credit Card,2,901.6,0.155,145.27,4.0,0,1829.85
ORD100525,2021-01-10 09:06:08,2021,East,Beauty,Website,Corporate,Debit Card,3,1135.92,0.078,161.51,3.6,0,3491.26
ORD100526,2025-03-31 04:45:53,2025,North,Beauty,Mobile App,Home Office,COD,6,778.61,0.254,90.51,3.7,0,4164.28
ORD100527,2024-03-22 19:19:57,2024,North,Beauty,Marketplace,Home Office,COD,6,1029.04,0.011,178.38,3.6,0,6676.34
ORD100528,2024-03-31 00:36:16,2024,South,Sports,Mobile App,Home Office,Debit Card,2,1931.85,0.168,183.68,3.7,0,3687.6
ORD100529,2020-12-10 22:29:14,2020,North,Beauty,Website,Consumer,COD,3,947.06,0.216,145.52,3.2,0,2466.72
ORD100530,2025-12-10 01:27:09,2025,North,Electronics,Mobile App,Corporate,Credit Card,2,2487.54,0.084,62.5,3.8,0,5669.22
ORD100531,2022-03-03 12:42:33,2022,North,Electronics,Marketplace,Corporate,Debit Card,6,2125.8,0.259,232.22,3.8,0,11313.03
ORD100532,2022-09-20 07:02:55,2022,North,Books,Website,Home Office,COD,2,639.78,0.072,55.31,3.5,0,1231.53
ORD100533,2024-04-03 10:44:05,2024,Central,Books,Website,Home Office,Credit Card,6,687.43,0.252,168.42,4.1,0,3511.39
ORD100534,2023-08-14 22:46:38,2023,West,Beauty,Mobile App,Home Office,Net Banking,6,1023.01,0.024,52.68,4.2,0,6372.69
ORD100535,2020-03-16 08:46:32,2020,North,Clothing,Mobile App,Consumer,Debit Card,5,1644.19,0.048,62.14,3.6,0,9462.14
ORD100536,2021-02-12 03:21:01,2021,West,Sports,Website,Consumer,Credit Card,3,1610.64,0.114,34.52,3.9,0,4694.58
ORD100537,2021-07-12 04:34:11,2021,North,Electronics,Marketplace,Home Office,Credit Card,7,2348.34,0.256,109.94,5.0,0,11722.47
ORD100538,2025-08-18 21:37:25,2025,East,Home & Kitchen,Marketplace,Home Office,Net Banking,5,1651.58,0.043,170.71,5.0,0,9578.89
ORD100539,2024-01-01 06:39:11,2024,North,Clothing,Mobile App,Corporate,Debit Card,5,1482.38,0.263,144.74,3.3,1,5239.03
ORD100540,2021-07-25 08:29:03,2021,North,Electronics,Mobile App,Consumer,Credit Card,6,2717.16,0.069,178.4,3.4,0,16785.05
ORD100541,2024-02-21 22:48:39,2024,North,Sports,Website,Consumer,Net Banking,7,1658.21,0.136,178.5,3.3,0,9638.82
ORD100542,2024-03-02 15:12:04,2024,East,Beauty,Marketplace,Home Office,UPI,1,790.35,0.106,60.84,4.7,0,882.97
ORD100543,2021-10-04 15:07:48,2021,East,Clothing,Marketplace,Corporate,UPI,7,1364.04,0.035,42.61,3.7,0,10199.42
ORD100544,2021-10-27 10:13:57,2021,South,Beauty,Mobile App,Corporate,COD,6,1049.19,0.283,167.58,4.2,1,4924.02
ORD100545,2025-04-04 19:33:03,2025,West,Electronics,Mobile App,Home Office,Net Banking,2,2786.63,0.131,173.71,5.0,0,5106.31
ORD100546,2022-12-07 00:13:13,2022,West,Home & Kitchen,Marketplace,Consumer,Debit Card,3,1505.03,0.207,152.47,4.0,0,3519.74
ORD100547,2020-01-18 03:53:14,2020,West,Beauty,Marketplace,Home Office,UPI,6,738.11,0.173,84.07,4.5,0,3654.93
ORD100548,2024-01-14 18:20:23,2024,East,Home & Kitchen,Website,Consumer,Debit Card,2,1758.81,0.151,208.37,4.3,0,3110.84
ORD100549,2023-02-15 22:27:45,2023,East,Sports,Marketplace,Home Office,Debit Card,4,1228.63,0.185,46.65,3.6,0,3808.49
ORD100550,2022-07-24 20:03:23,2022,East,Clothing,Marketplace,Home Office,Debit Card,5,1676.01,0.27,169.11,4.7,0,6422.35
ORD100551,2024-01-28 08:47:34,2024,South,Electronics,Marketplace,Corporate,UPI,5,2163.41,0.21,56.49,3.4,0,9580.87
ORD100552,2025-05-07 12:18:13,2025,East,Beauty,Mobile App,Consumer,Debit Card,7,939.14,0.16,173.98,4.9,0,5451.78
ORD100553,2021-04-24 14:16:33,2021,North,Books,Mobile App,Consumer,Debit Card,1,481.19,0.194,121.9,3.6,0,459.8
ORD100554,2021-12-07 17:35:59,2021,Central,Home & Kitchen,Website,Consumer,Credit Card,3,1794.63,0.182,187.98,3.7,0,4706.25
ORD100555,2020-04-29 08:23:25,2020,South,Electronics,Mobile App,Home Office,UPI,7,2841.48,0.13,41.48,3.3,0,18807.6
ORD100556,2023-07-12 21:58:20,2023,West,Books,Website,Consumer,COD,4,560.33,0.187,152.12,3.4,0,2089.64
ORD100557,2021-10-26 08:04:41,2021,Central,Home & Kitchen,Mobile App,Corporate,Net Banking,2,1358.74,0.133,61.87,3.7,0,2835.56
ORD100558,2021-05-25 01:52:51,2021,East,Clothing,Website,Corporate,Net Banking,3,1148.41,0.227,180.12,2.4,0,3457.1
ORD100559,2023-11-16 07:31:26,2023,Central,Beauty,Mobile App,Home Office,Net Banking,3,1159.34,0.291,56.39,3.8,0,2832.43
ORD100560,2021-11-09 05:57:45,2021,East,Clothing,Mobile App,Home Office,Net Banking,4,1682.18,0.288,46.19,3.7,0,6109.0
ORD100561,2022-04-01 22:11:00,2022,North,Books,Website,Corporate,UPI,2,476.17,0.246,186.89,4.5,0,1219.79
ORD100562,2022-01-29 18:26:01,2022,North,Clothing,Marketplace,Home Office,Debit Card,5,1414.91,0.181,43.98,4.3,1,5016.94
ORD100563,2020-10-22 19:46:12,2020,North,Beauty,Mobile App,Corporate,COD,4,713.07,0.225,79.4,3.5,0,2119.94
ORD100564,2019-11-18 13:30:20,2019,Central,Beauty,Marketplace,Corporate,Credit Card,5,960.83,0.053,211.44,3.7,0,5138.83
ORD100565,2024-10-15 09:49:47,2024,East,Clothing,Website,Consumer,COD,2,1065.03,0.144,208.13,3.8,0,2113.42
ORD100566,2019-08-23 10:41:50,2019,South,Home & Kitchen,Marketplace,Consumer,UPI,5,2160.47,0.077,217.91,5.0,0,10126.65
ORD100567,2021-04-10 09:22:06,2021,East,Electronics,Website,Corporate,Credit Card,7,2786.89,0.001,101.74,3.5,1,22348.56
ORD100568,2023-09-03 02:30:06,2023,South,Beauty,Mobile App,Consumer,Credit Card,1,760.63,0.29,146.17,3.5,0,698.24
ORD100569,2019-12-02 14:09:23,2019,Central,Sports,Mobile App,Consumer,Net Banking,3,1506.74,0.259,200.14,3.3,0,3486.66
ORD100570,2023-08-03 12:04:48,2023,Central,Books,Mobile App,Corporate,UPI,5,443.37,0.154,60.14,3.0,0,2079.63
ORD100571,2024-02-17 17:12:06,2024,North,Clothing,Mobile App,Corporate,Credit Card,5,1217.49,0.076,189.37,4.2,0,6425.87
ORD100572,2023-08-22 09:32:00,2023,West,Clothing,Marketplace,Home Office,Net Banking,5,1021.54,0.208,51.45,4.1,0,4373.22
ORD100573,2021-02-18 15:55:25,2021,South,Beauty,Website,Home Office,Credit Card,4,805.95,0.13,230.92,4.8,0,2917.42
ORD100574,2019-02-20 12:33:10,2019,North,Sports,Marketplace,Home Office,COD,5,1941.93,0.241,170.21,4.7,0,7365.55
ORD100575,2025-03-18 01:44:02,2025,Central,Books,Website,Consumer,COD,5,425.99,0.3,138.53,5.0,1,1703.83
ORD100576,2021-04-14 15:41:22,2021,North,Electronics,Website,Corporate,Credit Card,1,2689.35,0.105,136.64,4.0,0,2703.41
ORD100577,2024-08-19 14:18:01,2024,South,Clothing,Website,Home Office,Debit Card,6,1030.38,0.073,69.9,3.8,0,6319.1
ORD100578,2020-05-20 14:26:50,2020,North,Clothing,Marketplace,Corporate,Credit Card,4,1353.23,0.08,106.1,3.2,0,5088.82
ORD100579,2020-02-20 02:54:32,2020,East,Clothing,Website,Corporate,Credit Card,1,1298.27,0.028,189.97,4.5,0,1425.48
ORD100580,2024-06-11 22:55:15,2024,East,Home & Kitchen,Mobile App,Corporate,Net Banking,3,2272.24,0.118,149.01,4.1,0,7089.08
ORD100581,2025-07-29 22:54:57,2025,South,Books,Mobile App,Corporate,Credit Card,4,472.71,0.005,146.45,4.4,0,2351.34
ORD100582,2025-01-08 18:30:40,2025,North,Electronics,Marketplace,Corporate,UPI,1,1867.42,0.034,72.95,3.3,0,1886.76
ORD100583,2024-04-04 04:26:41,2024,North,Sports,Mobile App,Consumer,Credit Card,7,1742.69,0.082,181.88,4.2,0,13107.8
ORD100584,2020-09-22 12:21:39,2020,Central,Beauty,Marketplace,Corporate,COD,2,1034.23,0.048,116.25,4.1,0,2599.09
ORD100585,2025-05-23 03:59:07,2025,Central,Beauty,Marketplace,Consumer,Credit Card,3,1021.09,0.22,70.21,4.1,0,2336.03
ORD100586,2023-09-04 00:32:19,2023,Central,Sports,Marketplace,Home Office,Credit Card,4,1146.55,0.032,237.63,3.6,0,5233.59
ORD100587,2020-03-16 01:15:25,2020,East,Electronics,Marketplace,Home Office,Net Banking,6,1964.55,0.26,141.5,4.8,0,7174.87
ORD100588,2019-11-27 15:37:54,2019,East,Sports,Website,Corporate,UPI,6,1817.91,0.066,146.17,5.0,0,12121.25
ORD100589,2025-02-04 16:32:54,2025,West,Clothing,Mobile App,Corporate,Credit Card,6,1404.61,0.033,245.9,3.3,0,8782.71
ORD100590,2020-12-04 06:57:23,2020,West,Beauty,Mobile App,Home Office,UPI,2,973.09,0.003,110.61,4.5,0,2299.54
ORD100591,2024-05-11 14:54:08,2024,East,Sports,Website,Corporate,COD,6,1369.13,0.215,237.46,2.1,0,6665.65
ORD100592,2019-12-21 09:37:17,2019,South,Beauty,Website,Corporate,COD,6,803.79,0.077,182.88,4.4,0,4977.57
ORD100593,2020-12-18 01:22:56,2020,East,Clothing,Website,Consumer,Net Banking,4,1651.79,0.153,169.28,2.8,0,5391.87
ORD100594,2020-12-25 16:17:52,2020,North,Home & Kitchen,Marketplace,Consumer,Credit Card,4,2070.48,0.033,81.57,3.7,0,7951.75
